"YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","STATEFIP","COUNTYFIP","STRATA","GQ","PERNUM","PERWT","SEX","AGE","BPL","BPLD","CITIZEN","YRNATUR","YRSUSA1","OCC","INCTOT","INCWAGE","category"
2020,202001,851879,2020000869360,954,2020008518791,39,17,540239,1,2,715,1,45,599,59900,3,9999,23,4055,65000,65000,"Service Occupations"
2020,202001,851879,2020000869360,954,2020008518791,39,17,540239,1,5,865,2,63,599,59900,3,9999,5,4055,16500,7700,"Service Occupations"
2020,202001,851895,2020000869719,280,2020008518951,39,49,410439,1,1,280,1,42,600,60011,2,2014,12,9130,82000,82000,"Production, Transportation, and Material Moving Occupations"
2020,202001,851895,2020000869719,280,2020008518951,39,49,410439,1,2,257,2,35,600,60011,3,9999,3,0,0,0,NA
2020,202001,851901,2020000869874,99,2020008519011,39,35,90439,1,1,99,2,58,456,45600,2,1994,31,120,65000,65000,"Management, Business and Financial Operations"
2020,202001,851901,2020000869874,99,2020008519011,39,35,90439,1,2,95,1,58,456,45600,2,1994,31,2060,21000,21000,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,851903,2020000869887,39,2020008519031,39,0,70039,1,2,40,1,56,200,20000,2,2002,19,8040,61000,61000,"Production, Transportation, and Material Moving Occupations"
2020,202001,851904,2020000869906,136,2020008519041,39,35,90239,1,1,136,2,90,457,45730,2,1969,64,0,20400,0,NA
2020,202001,851944,2020000870914,129,2020008519441,39,49,410739,1,1,129,1,43,521,52100,2,2011,11,2205,164000,150000,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,851944,2020000870914,129,2020008519441,39,49,410739,1,2,95,2,40,300,30015,2,2011,15,2205,180000,180000,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,851977,2020000872137,75,2020008519771,39,113,460339,1,1,75,1,57,521,52100,2,2001,31,1320,148000,148000,"Computer and Mathematical Occupations"
2020,202001,851977,2020000872137,75,2020008519771,39,113,460339,1,2,77,2,55,600,60055,2,1978,49,2100,63000,63000,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,852020,2020000873306,85,2020008520201,39,17,540139,1,1,85,1,51,436,43600,2,2016,46,1320,178400,167000,"Computer and Mathematical Occupations"
2020,202001,852027,2020000873545,87,2020008520271,39,0,560039,1,1,87,1,63,700,70010,2,1959,61,7750,20000,20000,"Production, Transportation, and Material Moving Occupations"
2020,202001,852032,2020000873696,276,2020008520321,39,61,550439,1,1,276,1,30,542,54200,3,9999,1,3090,70000,70000,"Healthcare Practitioners and Technical Occupations"
2020,202001,852032,2020000873696,276,2020008520321,39,61,550439,1,2,293,2,31,542,54200,3,9999,1,1970,20000,20000,"Computer and Mathematical Occupations"
2020,202001,852032,2020000873696,276,2020008520321,39,61,550439,1,3,293,2,1,542,54200,3,9999,1,0,9999999,999999,NA
2020,202001,852097,2020000875075,90,2020008520971,39,17,540339,1,1,90,2,66,150,15000,2,1968,64,0,49500,0,NA
2020,202001,852146,2020000876216,85,2020008521461,39,49,411139,1,1,85,2,52,501,50100,1,9999,48,5500,47500,47500,"Office and Administrative Support Occupations:"
2020,202001,852156,2020000876521,48,2020008521561,39,0,70039,1,2,53,1,52,517,51700,2,2019,22,310,82900,53000,"Management, Business and Financial Operations"
2020,202001,852157,2020000876534,75,2020008521571,39,165,530239,1,1,75,1,48,500,50000,2,2017,20,1760,114000,114000,"Computer and Mathematical Occupations"
2020,202001,852157,2020000876534,75,2020008521571,39,165,530239,1,5,101,2,45,500,50000,2,2015,17,2310,800,800,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,852196,2020000877840,69,2020008521961,39,35,90539,1,1,69,1,94,260,26094,2,1994,42,7640,60000,60000,"Natural Resources, Construction, and Maintenance Occupations"
2020,202001,852198,2020000877895,64,2020008521981,39,93,80239,1,1,64,2,63,457,45700,2,1972,63,3500,15000,0,"Healthcare Practitioners and Technical Occupations"
2020,202001,852202,2020000878030,67,2020008522021,39,113,460439,1,2,128,2,71,515,51500,2,1981,44,0,30600,0,NA
2020,202001,852208,2020000878157,93,2020008522081,39,49,410839,1,3,174,1,33,600,60032,1,9999,7,3930,21600,21600,"Service Occupations"
2020,202001,852208,2020000878157,93,2020008522081,39,49,410839,1,4,175,1,21,600,60032,2,2009,15,3930,35000,35000,"Service Occupations"
2020,202001,852208,2020000878157,93,2020008522081,39,49,410839,1,5,148,1,19,600,60032,1,9999,17,0,0,0,NA
2020,202001,852216,2020000878317,138,2020008522161,39,49,411139,1,1,138,1,39,200,20000,2,2000,26,5160,235000,235000,"Office and Administrative Support Occupations:"
2020,202001,852216,2020000878317,138,2020008522161,39,49,411139,1,2,107,2,40,534,53400,2,2007,20,230,0,0,"Management, Business and Financial Operations"
2020,202001,852221,2020000878387,61,2020008522211,39,35,90239,1,2,77,2,15,500,50000,2,2005,15,0,0,999999,NA
2020,202001,852223,2020000878513,76,2020008522231,39,0,20039,1,1,76,2,78,453,45300,2,1975,55,0,33100,0,NA
2020,202001,852246,2020000879255,47,2020008522461,39,0,20039,1,2,54,1,17,300,30065,1,9999,15,4720,1200,1200,"Sales and Related Occupations:"
2020,202001,852260,2020000879694,329,2020008522601,39,0,40039,1,2,356,2,28,453,45300,1,9999,0,3545,15000,15000,"Healthcare Practitioners and Technical Occupations"
2020,202001,852283,2020000880243,98,2020008522831,39,0,20039,1,1,98,2,57,150,15000,2,1991,54,4220,12000,0,"Service Occupations"
2020,202001,852293,2020000880496,65,2020008522931,39,0,60039,1,1,65,1,39,453,45300,1,9999,38,3870,130000,130000,"Service Occupations"
2020,202001,852302,2020000880770,86,2020008523021,39,17,540139,1,6,68,2,87,457,45730,2,1990,41,0,7000,0,NA
2020,202001,852334,2020000881710,217,2020008523341,39,49,410939,1,1,217,2,27,600,60053,3,9999,20,0,0,0,NA
2020,202001,852348,2020000882029,134,2020008523481,39,17,540139,1,1,134,1,40,150,15000,3,9999,12,4930,135300,135000,"Sales and Related Occupations:"
2020,202001,852376,2020000882730,137,2020008523761,39,61,550139,1,1,137,1,43,541,54100,3,9999,4,3090,4800,4800,"Healthcare Practitioners and Technical Occupations"
2020,202001,852376,2020000882730,137,2020008523761,39,61,550139,1,2,149,2,36,541,54100,3,9999,4,0,0,0,NA
2020,202001,852376,2020000882730,137,2020008523761,39,61,550139,1,3,147,1,10,540,54000,3,9999,4,0,9999999,999999,NA
2020,202001,852376,2020000882730,137,2020008523761,39,61,550139,1,4,138,2,8,540,54000,3,9999,4,0,9999999,999999,NA
2020,202001,852376,2020000882730,137,2020008523761,39,61,550139,1,5,148,1,6,540,54000,3,9999,4,0,9999999,999999,NA
2020,202001,852376,2020000882730,137,2020008523761,39,61,550139,1,6,161,2,3,540,54000,3,9999,3,0,9999999,999999,NA
2020,202001,852380,2020000882837,92,2020008523801,39,93,80239,1,2,112,2,35,521,52100,2,2013,18,350,110000,110000,"Management, Business and Financial Operations"
2020,202001,852398,2020000883232,129,2020008523981,39,153,180139,1,3,121,2,25,200,20000,2,1995,25,2330,45000,45000,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,852410,2020000883490,143,2020008524101,39,41,400039,1,1,143,1,40,300,30015,3,9999,2,440,130000,130000,"Management, Business and Financial Operations"
2020,202001,852410,2020000883490,143,2020008524101,39,41,400039,1,2,117,2,41,300,30015,3,9999,2,530,0,0,"Management, Business and Financial Operations"
2020,202001,852410,2020000883490,143,2020008524101,39,41,400039,1,3,111,2,12,300,30015,3,9999,2,0,9999999,999999,NA
2020,202001,852426,2020000883962,84,2020008524261,39,0,30039,1,1,84,1,51,521,52100,2,2006,29,3090,525000,433000,"Healthcare Practitioners and Technical Occupations"
2020,202001,852426,2020000883962,84,2020008524261,39,0,30039,1,2,119,2,50,521,52100,2,1989,42,3150,20000,20000,"Healthcare Practitioners and Technical Occupations"
2020,202001,852459,2020000884739,139,2020008524591,39,17,540139,1,1,139,1,56,600,60057,2,2017,19,1021,64600,63000,"Computer and Mathematical Occupations"
2020,202001,852476,2020000885098,133,2020008524761,39,49,410439,1,2,142,2,81,453,45300,3,9999,51,0,8000,0,NA
2020,202001,852547,2020000886706,109,2020008525471,39,165,530139,1,2,123,2,38,455,45500,3,9999,5,7800,0,0,"Production, Transportation, and Material Moving Occupations"
2020,202001,852562,2020000887255,100,2020008525621,39,49,410339,1,2,101,1,47,210,21070,3,9999,8,8740,34600,34600,"Production, Transportation, and Material Moving Occupations"
2020,202001,852589,2020000887907,66,2020008525891,39,49,410639,1,1,66,2,49,600,60023,2,2010,17,4230,32400,32400,"Service Occupations"
2020,202001,852617,2020000888620,129,2020008526171,39,35,90639,1,1,129,2,52,500,50000,2,2000,20,4220,24000,24000,"Service Occupations"
2020,202001,852633,2020000889054,282,2020008526331,39,0,370039,1,1,282,1,46,521,52140,2,2012,21,3090,433000,433000,"Healthcare Practitioners and Technical Occupations"
2020,202001,852701,2020000890503,122,2020008527011,39,169,200039,1,2,111,2,26,514,51400,2,2018,20,1360,60000,60000,"Computer and Mathematical Occupations"
2020,202001,852739,2020000891702,150,2020008527391,39,0,50039,1,1,150,2,22,438,43800,3,9999,1,2545,12400,12400,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,852751,2020000892011,78,2020008527511,39,153,180239,1,1,78,2,79,453,45300,2,1957,66,0,59600,0,NA
2020,202001,852769,2020000892444,157,2020008527691,39,0,500039,1,1,157,2,55,500,50040,2,2011,24,2205,90000,90000,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,852774,2020000892538,123,2020008527741,39,0,120039,1,2,104,1,82,434,43400,2,1964,66,4251,37500,0,"Service Occupations"
2020,202001,852801,2020000893176,174,2020008528011,39,113,460339,1,1,174,1,24,521,52100,3,9999,6,9920,0,0,"Production, Transportation, and Material Moving Occupations"
2020,202001,852801,2020000893176,174,2020008528011,39,113,460339,1,2,186,1,31,521,52100,3,9999,1,3930,7200,7200,"Service Occupations"
2020,202001,852801,2020000893176,174,2020008528011,39,113,460339,1,3,187,1,24,521,52100,3,9999,1,0,7200,0,NA
2020,202001,852826,2020000893946,37,2020008528261,39,0,300039,1,1,37,1,82,454,45400,2,1976,64,0,17400,0,NA
2020,202001,852851,2020000894743,87,2020008528511,39,7,130039,1,1,87,1,36,465,46530,2,2012,19,9640,40000,40000,"Production, Transportation, and Material Moving Occupations"
2020,202001,852851,2020000894743,87,2020008528511,39,7,130039,1,2,89,2,33,465,46530,2,2012,19,0,0,0,NA
2020,202001,852891,2020000895512,1490,2020008528911,39,49,410539,1,1,1490,2,25,500,50000,1,9999,23,4700,61000,0,"Sales and Related Occupations:"
2020,202001,852899,2020000895652,92,2020008528991,39,35,91039,1,1,92,1,48,500,50000,2,1996,29,440,140000,80000,"Management, Business and Financial Operations"
2020,202001,852899,2020000895652,92,2020008528991,39,35,91039,1,2,112,2,46,500,50000,2,2005,20,0,0,0,NA
2020,202001,852919,2020000896351,106,2020008529191,39,49,410339,1,1,106,1,57,518,51800,2,1991,39,9620,80000,80000,"Production, Transportation, and Material Moving Occupations"
2020,202001,852919,2020000896351,106,2020008529191,39,49,410339,1,2,112,1,55,518,51800,2,1991,40,7260,18200,7200,"Natural Resources, Construction, and Maintenance Occupations"
2020,202001,852928,2020000896873,70,2020008529281,39,57,470039,1,2,81,1,71,501,50100,1,9999,70,0,82500,0,NA
2020,202001,852935,2020000896985,299,2020008529351,39,49,410639,1,2,300,2,32,600,60033,2,2012,13,20,5000,5000,"Management, Business and Financial Operations"
2020,202001,852943,2020000897125,160,2020008529431,39,61,550439,1,2,179,2,29,540,54000,3,9999,4,530,60000,60000,"Management, Business and Financial Operations"
2020,202001,852954,2020000897534,63,2020008529541,39,113,460439,1,2,73,2,30,512,51200,3,9999,14,4700,100010,1e+05,"Sales and Related Occupations:"
2020,202001,852982,2020000898231,68,2020008529821,39,35,90139,1,2,78,2,29,515,51500,3,9999,1,9645,1200,1200,"Production, Transportation, and Material Moving Occupations"
2020,202001,852996,2020000898631,66,2020008529961,39,61,550339,1,2,62,2,66,512,51200,3,9999,58,0,0,0,NA
2020,202001,853000,2020000898695,112,2020008530001,39,0,560039,1,1,112,2,19,501,50100,1,9999,13,4435,2500,2500,"Service Occupations"
2020,202001,853005,2020000898752,89,2020008530051,39,61,550139,1,2,124,2,15,210,21040,2,2009,13,0,0,999999,NA
2020,202001,853013,2020000899149,508,2020008530131,39,49,410139,1,1,508,1,59,501,50100,3,9999,40,7200,35000,35000,"Natural Resources, Construction, and Maintenance Occupations"
2020,202001,853025,2020000899340,329,2020008530251,39,17,540239,1,1,329,2,25,710,71042,2,1995,25,8140,30000,30000,"Production, Transportation, and Material Moving Occupations"
2020,202001,853025,2020000899340,329,2020008530251,39,17,540239,1,3,300,1,13,710,71042,2,2013,8,0,9999999,999999,NA
2020,202001,853045,2020000899847,191,2020008530451,39,49,410639,1,1,191,2,46,600,60033,2,2018,7,3500,24500,24500,"Healthcare Practitioners and Technical Occupations"
2020,202001,853045,2020000899847,191,2020008530451,39,49,410639,1,2,189,2,70,600,60033,3,9999,3,0,0,0,NA
2020,202001,853052,2020000900011,126,2020008530521,39,0,120039,1,2,169,2,42,300,30040,2,2016,15,3645,29100,29100,"Service Occupations"
2020,202001,853060,2020000900228,171,2020008530601,39,0,310039,1,1,171,2,49,515,51500,2,1997,34,7750,15000,10500,"Production, Transportation, and Material Moving Occupations"
2020,202001,853060,2020000900228,171,2020008530601,39,0,310039,1,2,115,1,53,410,41000,3,9999,24,440,96000,96000,"Management, Business and Financial Operations"
2020,202001,853070,2020000900580,104,2020008530701,39,0,290039,1,1,104,1,61,453,45300,1,9999,61,0,32000,0,NA
2020,202001,853117,2020000901787,101,2020008531171,39,41,400039,1,2,92,2,47,453,45300,1,9999,42,800,90000,90000,"Management, Business and Financial Operations"
2020,202001,853126,2020000902085,50,2020008531261,39,103,190039,1,4,39,2,12,210,21040,2,2008,12,0,9999999,999999,NA
2020,202001,853133,2020000902254,103,2020008531331,39,61,550339,1,1,103,1,72,260,26030,2,1979,42,0,9300,0,NA
2020,202001,853155,2020000902885,243,2020008531551,39,49,410539,1,1,243,1,37,500,50000,3,9999,2,2205,40000,40000,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,853155,2020000902885,243,2020008531551,39,49,410539,1,2,203,1,27,500,50000,3,9999,2,2205,22000,22000,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,853158,2020000903001,178,2020008531581,39,49,410839,1,1,178,1,56,200,20000,3,9999,8,4040,24000,24000,"Service Occupations"
2020,202001,853158,2020000903001,178,2020008531581,39,49,410839,1,2,165,2,56,200,20000,3,9999,8,8000,17700,17700,"Production, Transportation, and Material Moving Occupations"
2020,202001,853158,2020000903001,178,2020008531581,39,49,410839,1,3,212,1,20,200,20000,3,9999,8,7720,40000,40000,"Production, Transportation, and Material Moving Occupations"
2020,202001,853191,2020000903891,68,2020008531911,39,61,550739,1,1,68,1,50,434,43400,2,2018,11,10,434000,433000,"Management, Business and Financial Operations"
2020,202001,853191,2020000903891,68,2020008531911,39,61,550739,1,2,62,2,53,434,43400,2,2019,11,120,1e+05,1e+05,"Management, Business and Financial Operations"
2020,202001,853191,2020000903891,68,2020008531911,39,61,550739,1,3,64,1,16,434,43400,2,2018,11,0,0,0,NA
2020,202001,853195,2020000903966,107,2020008531951,39,17,540239,1,2,125,1,59,434,43400,2,1980,40,350,81000,0,"Management, Business and Financial Operations"
2020,202001,853196,2020000904016,73,2020008531961,39,49,410339,1,2,84,2,52,300,30065,2,2008,30,530,31500,31500,"Management, Business and Financial Operations"
2020,202001,853212,2020000904467,169,2020008532121,39,165,530139,1,1,169,2,48,453,45300,1,9999,46,20,112000,112000,"Management, Business and Financial Operations"
2020,202001,853266,2020000906151,54,2020008532661,39,35,90339,1,1,54,1,32,537,53700,2,1999,24,5165,1e+05,1e+05,"Office and Administrative Support Occupations:"
2020,202001,853274,2020000906367,73,2020008532741,39,61,550739,1,1,73,1,71,150,15000,3,9999,29,51,73300,0,"Management, Business and Financial Operations"
2020,202001,853274,2020000906367,73,2020008532741,39,61,550739,1,2,66,2,67,150,15000,3,9999,29,4760,23900,13700,"Sales and Related Occupations:"
2020,202001,853286,2020000906586,98,2020008532861,39,35,90439,1,1,98,1,50,456,45600,2,1983,37,7330,56100,50000,"Natural Resources, Construction, and Maintenance Occupations"
2020,202001,853293,2020000906771,65,2020008532931,39,35,90439,1,1,65,1,53,537,53700,2,1994,33,7750,11800,0,"Production, Transportation, and Material Moving Occupations"
2020,202001,853293,2020000906771,65,2020008532931,39,35,90439,1,2,64,2,75,537,53700,2,1995,33,0,8300,0,NA
2020,202001,853296,2020000906864,317,2020008532961,39,61,550639,1,1,317,1,36,600,60013,3,9999,10,3090,4700,4700,"Healthcare Practitioners and Technical Occupations"
2020,202001,853302,2020000906988,196,2020008533021,39,35,90839,1,1,196,2,23,500,50000,3,9999,1,0,0,0,NA
2020,202001,853306,2020000907132,94,2020008533061,39,61,550139,1,1,94,2,48,451,45100,3,9999,23,2360,5000,0,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,853361,2020000908779,87,2020008533611,39,0,40039,1,1,87,1,72,200,20000,2,2003,51,9620,36200,12000,"Production, Transportation, and Material Moving Occupations"
2020,202001,853390,2020000909459,268,2020008533901,39,49,410239,1,1,268,1,22,500,50000,3,9999,10,9920,0,0,"Production, Transportation, and Material Moving Occupations"
2020,202001,853390,2020000909459,268,2020008533901,39,49,410239,1,2,271,2,60,500,50000,3,9999,10,1010,0,0,"Computer and Mathematical Occupations"
2020,202001,853391,2020000909545,190,2020008533911,39,113,460439,1,1,190,1,40,500,50000,3,9999,4,140,110000,110000,"Management, Business and Financial Operations"
2020,202001,853391,2020000909545,190,2020008533911,39,113,460439,1,2,139,2,38,500,50000,3,9999,3,9630,47300,47300,"Production, Transportation, and Material Moving Occupations"
2020,202001,853391,2020000909545,190,2020008533911,39,113,460439,1,3,109,1,13,500,50000,3,9999,3,0,9999999,999999,NA
2020,202001,853391,2020000909545,190,2020008533911,39,113,460439,1,4,127,2,10,500,50000,3,9999,3,0,9999999,999999,NA
